Age,Workclass,Education-Num,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,Capital Loss,Hours per week,Country,y
55,4,13,2,4,4,3,1,0,1579,35,19,FALSE
56,4,9,2,4,4,4,1,0,0,40,39,TRUE
25,4,12,4,3,0,4,1,0,0,30,39,FALSE
36,4,10,2,3,4,4,1,0,0,50,39,FALSE
26,6,9,2,4,4,4,1,0,0,45,39,FALSE
37,4,9,2,6,4,4,1,0,0,44,39,TRUE
36,4,9,2,3,4,4,1,0,0,40,39,FALSE
23,6,7,4,3,3,4,1,0,0,50,26,FALSE
25,4,13,2,10,4,4,1,0,0,60,39,FALSE
36,7,9,0,1,3,2,0,0,0,40,39,FALSE
37,6,10,2,3,4,4,1,0,0,70,0,FALSE
39,5,12,2,12,4,4,1,5178,0,48,39,TRUE
35,4,11,4,3,3,2,1,0,0,40,39,FALSE
33,4,7,4,6,3,2,1,0,0,40,39,FALSE
31,4,10,4,3,0,4,1,0,0,46,39,FALSE
49,4,10,2,10,4,4,1,0,0,22,39,FALSE
34,6,13,0,14,0,4,1,0,0,50,0,FALSE
40,4,9,2,14,4,1,1,0,0,60,38,FALSE
27,4,10,6,1,1,4,0,0,0,40,39,FALSE
50,6,16,2,10,4,4,1,0,0,23,39,FALSE
38,4,8,4,7,0,2,0,0,0,50,39,FALSE
55,7,13,0,4,1,2,1,0,0,40,39,FALSE
49,6,4,2,8,4,4,1,0,0,70,22,FALSE
40,4,13,3,8,0,3,1,0,0,40,26,FALSE
42,4,11,0,13,0,4,0,0,0,30,39,FALSE
51,4,13,2,10,4,4,1,0,0,50,39,TRUE
27,4,13,4,1,3,1,0,0,0,50,25,FALSE
30,7,9,2,11,4,4,1,0,0,40,39,TRUE
70,0,16,2,0,4,4,1,0,0,20,39,TRUE
40,4,6,4,8,1,2,0,0,0,40,39,FALSE
43,6,13,5,3,1,4,1,0,0,35,39,FALSE
24,4,9,4,8,0,4,0,0,0,40,39,FALSE
22,0,4,4,0,3,4,1,0,0,40,39,FALSE
38,4,13,2,12,4,4,1,0,0,60,39,TRUE
52,4,9,2,3,4,4,1,0,0,40,39,FALSE
32,4,11,2,12,4,4,1,0,0,50,39,TRUE
33,4,11,5,11,0,4,0,0,0,40,39,FALSE
21,4,9,4,7,3,4,1,0,0,40,39,FALSE
27,4,10,4,12,0,4,1,0,0,50,39,FALSE
31,4,9,0,4,0,4,1,0,0,50,39,FALSE
29,4,14,2,10,5,1,0,0,0,40,17,TRUE
49,4,3,2,8,4,4,1,0,2603,40,12,FALSE
61,0,13,4,0,0,4,1,0,0,7,39,TRUE
46,4,13,2,12,4,4,1,0,0,50,11,TRUE
37,4,7,2,3,4,4,1,0,0,40,39,FALSE
56,1,13,2,1,4,4,1,0,0,40,39,TRUE
37,4,10,2,3,4,4,1,0,0,40,39,FALSE
26,6,9,2,1,4,4,1,0,0,40,39,FALSE
31,4,10,4,1,1,2,0,0,0,35,39,FALSE
36,4,9,2,8,5,1,0,0,0,40,35,FALSE
52,4,6,2,6,4,4,1,0,0,45,39,FALSE
40,4,10,0,3,0,4,1,0,0,60,39,FALSE
21,4,9,3,4,2,4,0,0,0,60,39,FALSE
63,4,6,5,7,0,2,1,0,0,40,39,FALSE
30,4,9,4,1,0,4,0,0,0,40,39,FALSE
30,4,13,2,12,4,4,1,0,0,20,29,FALSE
50,4,13,2,4,4,4,1,0,0,60,39,FALSE
41,4,14,2,4,4,4,1,0,0,45,39,FALSE
39,5,13,2,4,4,4,1,0,0,60,39,TRUE
23,4,9,5,7,1,4,0,0,0,48,39,FALSE
52,4,9,2,12,4,2,1,0,2377,40,39,FALSE
17,0,7,4,0,3,2,0,0,0,20,39,FALSE
46,4,11,0,13,1,2,0,0,625,40,39,FALSE
26,4,10,2,1,5,4,0,0,0,42,39,FALSE
30,4,10,2,3,4,4,1,0,1740,40,39,FALSE
23,4,10,0,4,0,4,1,0,0,50,39,FALSE
21,7,10,4,1,3,1,0,0,0,12,39,FALSE
39,4,9,2,14,4,4,1,0,0,55,39,FALSE
37,2,11,2,11,4,2,1,0,0,40,39,FALSE
40,6,14,2,4,4,4,1,99999,0,50,39,TRUE
38,4,10,0,1,1,2,0,0,0,20,39,FALSE
47,4,13,2,12,4,4,1,4064,0,60,39,FALSE
20,4,10,4,8,3,4,1,0,0,35,39,FALSE
35,4,9,2,3,4,4,1,0,0,40,39,FALSE
62,7,13,0,10,0,4,1,14084,0,40,39,TRUE
32,4,7,0,8,1,4,0,0,0,15,39,FALSE
42,5,13,2,12,4,4,1,0,0,60,39,TRUE
32,4,6,4,3,1,4,1,0,0,40,39,FALSE
27,4,10,4,8,3,2,0,0,0,30,39,FALSE
53,5,13,2,12,4,4,1,0,0,45,39,TRUE
28,6,3,2,6,4,4,1,0,0,25,26,FALSE
26,4,9,2,12,4,4,1,0,0,40,39,FALSE
47,4,15,2,4,4,4,1,0,0,45,39,TRUE
23,4,10,4,11,3,2,0,0,0,40,39,FALSE
70,5,10,2,4,4,4,1,0,0,30,39,FALSE
41,7,13,2,4,4,1,1,0,0,40,39,FALSE
43,7,14,4,10,0,4,1,0,0,45,39,FALSE
65,4,9,0,12,1,4,0,0,0,25,0,FALSE
40,6,9,2,3,4,4,1,0,1672,40,39,FALSE
64,6,9,2,4,4,4,1,0,0,45,39,TRUE
40,4,10,0,4,0,4,1,0,0,45,39,FALSE
43,4,13,0,4,0,4,1,0,0,35,39,FALSE
50,1,9,2,1,4,4,1,0,0,48,39,FALSE
19,0,10,4,0,3,4,0,0,0,30,39,FALSE
32,6,13,4,10,3,2,0,2174,0,60,0,FALSE
32,4,7,2,5,4,4,1,0,0,40,39,FALSE
42,4,7,0,12,1,4,1,1506,0,50,26,FALSE
41,4,9,2,3,4,4,1,0,0,40,39,TRUE
30,4,10,4,4,0,4,0,0,0,40,9,FALSE
20,4,10,4,8,3,4,1,0,0,30,39,FALSE
45,7,9,2,3,4,4,1,0,0,40,39,FALSE
42,4,16,2,10,4,4,1,0,1902,50,39,TRUE
24,4,12,4,7,3,4,1,0,0,40,39,FALSE
43,4,13,0,12,0,4,0,0,0,50,39,FALSE
28,4,9,2,14,4,2,1,0,0,40,39,FALSE
35,4,9,4,7,0,4,0,0,0,40,39,FALSE
36,0,9,3,0,1,2,1,0,0,50,39,FALSE
38,1,9,4,1,1,4,0,0,0,40,39,FALSE
32,2,13,0,10,1,4,0,0,0,35,39,FALSE
50,7,9,2,11,4,4,1,0,0,40,39,FALSE
34,4,9,2,3,4,4,1,0,0,55,39,TRUE
35,4,9,4,8,3,4,1,0,0,40,39,FALSE
30,4,14,4,1,0,4,0,0,0,40,10,FALSE
61,7,3,2,14,4,4,1,0,0,40,39,FALSE
27,4,13,4,1,3,4,1,0,0,38,39,FALSE
61,4,9,4,7,0,2,0,0,0,40,39,FALSE
18,4,3,4,6,2,4,1,0,0,40,26,FALSE
31,2,9,2,11,4,4,1,0,0,40,39,TRUE
31,4,13,0,10,0,4,1,0,0,60,39,FALSE
20,4,9,4,8,0,2,0,0,0,40,39,FALSE
35,4,8,2,14,4,4,1,0,0,40,39,FALSE
51,4,9,4,3,0,2,1,0,0,40,39,FALSE
43,4,10,2,12,4,4,1,7688,0,40,39,TRUE
18,4,7,4,6,3,4,1,0,0,20,39,FALSE
55,4,15,2,4,4,4,1,99999,0,40,39,TRUE
59,4,9,6,9,0,4,0,0,0,40,39,FALSE
21,4,9,4,8,3,4,0,0,0,40,39,FALSE
22,4,6,4,8,3,4,0,0,0,40,39,FALSE
60,1,10,6,4,0,4,0,0,0,40,9,FALSE
49,1,9,2,3,4,4,1,0,0,40,39,TRUE
21,4,9,4,6,3,4,0,0,0,40,39,FALSE
61,4,9,2,7,4,4,1,0,0,40,39,FALSE
64,4,3,0,3,0,4,1,0,0,40,39,FALSE
63,4,9,4,3,0,4,1,0,0,40,39,FALSE
27,1,13,4,4,0,4,0,0,0,40,39,FALSE
23,4,13,4,8,3,2,0,0,0,30,39,FALSE
41,7,9,0,4,1,4,0,0,0,45,39,FALSE
18,0,8,4,0,3,2,1,0,0,25,39,FALSE
40,4,9,2,3,5,4,0,7298,0,40,39,TRUE
55,6,13,2,4,4,4,1,0,0,40,39,TRUE
17,4,6,4,8,3,4,0,0,1602,12,39,FALSE
34,6,10,4,3,0,4,1,0,1504,60,39,FALSE
24,4,13,4,1,3,4,0,0,0,40,39,FALSE
30,4,15,2,10,5,4,0,0,0,45,39,TRUE
29,4,14,4,4,0,1,1,0,0,60,39,FALSE
52,4,13,2,4,4,4,1,0,0,40,39,TRUE
57,1,10,2,4,4,4,1,0,0,40,39,TRUE
38,4,13,4,13,0,4,0,0,0,45,39,FALSE
43,4,14,0,4,0,4,0,0,0,50,39,TRUE
61,4,10,6,1,2,4,0,0,0,40,39,FALSE
38,4,13,2,4,4,4,1,15024,0,65,39,TRUE
51,4,9,2,7,4,2,1,0,0,40,39,TRUE
40,4,13,2,1,4,4,1,0,0,40,26,FALSE
41,2,10,2,1,4,4,1,0,0,40,39,TRUE
19,4,10,4,8,3,4,0,0,0,20,39,FALSE
28,4,4,2,5,4,4,1,0,0,40,26,FALSE
59,4,10,2,12,4,4,1,0,0,40,39,FALSE
32,7,13,4,10,3,4,0,0,0,40,39,FALSE
31,4,9,2,4,4,4,1,0,0,40,39,TRUE
30,4,12,4,7,0,4,1,0,0,48,39,FALSE
54,6,10,2,12,4,4,1,0,0,40,39,FALSE
33,4,11,5,3,0,4,1,0,2444,42,39,TRUE
20,4,10,4,1,3,4,0,0,0,10,39,FALSE
27,0,10,0,0,0,4,0,0,0,40,39,FALSE
32,6,9,2,14,4,4,1,0,0,48,39,FALSE
35,4,9,2,14,5,2,0,0,0,40,39,FALSE
27,4,7,4,3,0,4,1,0,0,45,39,FALSE
40,4,13,2,10,4,4,1,0,0,46,39,TRUE
34,4,11,2,12,4,4,1,0,0,40,39,FALSE
34,2,12,2,10,4,4,1,0,0,40,39,TRUE
38,4,10,4,3,3,4,0,0,0,25,39,FALSE
28,4,9,2,8,4,3,1,0,0,40,39,FALSE
65,4,10,2,6,4,4,1,0,0,27,39,FALSE
61,4,10,4,13,3,4,1,0,0,16,39,FALSE
18,4,7,4,12,3,4,0,0,0,25,39,FALSE
35,5,13,2,12,3,4,1,5178,0,50,39,TRUE
45,4,13,0,4,1,4,0,0,0,40,39,FALSE
68,0,9,6,0,0,4,0,0,0,20,39,FALSE
25,4,10,2,4,4,4,1,0,0,50,39,FALSE
48,4,15,0,12,0,4,1,0,0,13,39,FALSE
19,4,10,4,1,0,4,0,0,0,40,39,FALSE
43,4,13,4,4,0,2,0,0,0,50,39,TRUE
54,4,13,2,3,4,4,1,0,0,45,39,TRUE
47,6,13,0,12,0,4,1,0,0,50,39,FALSE
25,4,11,4,1,0,4,0,4865,0,40,39,FALSE
30,4,12,2,3,4,4,1,0,0,40,39,FALSE
67,0,10,2,0,4,4,1,0,0,8,39,FALSE
35,4,9,0,6,1,4,0,0,0,40,39,FALSE
26,4,10,2,12,4,4,1,0,0,18,39,FALSE
61,4,9,2,12,4,4,1,0,0,40,39,FALSE
54,4,9,0,8,1,4,1,0,0,32,39,FALSE
50,4,8,2,12,4,1,1,0,0,40,1,TRUE
32,4,5,5,7,1,4,0,0,0,40,4,FALSE
34,4,9,0,7,0,4,0,0,0,25,39,FALSE
36,4,9,4,8,0,4,1,0,0,40,39,FALSE
50,4,10,2,3,4,4,1,0,0,40,39,TRUE
28,4,7,2,5,4,4,1,0,0,40,39,FALSE
22,4,9,4,8,3,4,0,0,0,19,39,FALSE
58,4,7,2,8,4,4,1,0,0,20,39,FALSE
27,4,3,4,8,0,4,1,0,0,75,26,FALSE
62,4,13,2,13,4,4,1,0,0,38,39,FALSE
36,5,13,4,13,0,4,1,27828,0,55,39,TRUE
21,2,10,4,1,0,4,0,594,0,4,39,FALSE
41,4,14,2,10,5,4,0,0,0,45,9,FALSE
28,4,10,2,7,4,4,1,0,0,45,39,FALSE
33,4,13,2,6,4,4,1,0,0,40,39,FALSE
54,4,13,2,4,4,4,1,0,0,45,39,TRUE
19,4,10,4,12,3,0,0,0,1721,25,39,FALSE
76,6,4,4,5,0,4,1,0,0,30,39,FALSE
25,0,13,2,0,5,4,0,0,0,25,39,FALSE
34,4,13,2,4,4,4,1,0,0,50,39,TRUE
40,4,13,4,1,0,4,0,0,0,40,39,FALSE
22,4,7,4,12,1,4,0,0,0,30,39,FALSE
17,4,7,4,6,3,4,1,0,0,15,39,FALSE
55,4,10,0,8,0,4,0,0,0,20,39,FALSE
51,2,10,2,1,5,4,0,0,0,40,39,FALSE
26,4,3,2,6,4,3,1,0,0,40,26,FALSE
44,4,13,4,8,0,4,1,0,0,48,39,FALSE
65,0,6,2,0,4,4,1,0,0,70,39,FALSE
54,4,9,2,4,4,4,1,0,0,40,39,TRUE
34,6,12,4,3,0,4,1,0,0,40,39,FALSE
42,4,9,0,1,1,4,1,0,0,40,39,FALSE
26,4,9,4,3,0,4,1,0,0,70,39,FALSE
39,4,3,2,8,4,1,1,0,0,40,30,FALSE
46,0,7,6,0,1,2,0,0,0,40,39,FALSE
34,4,13,4,8,0,4,1,0,0,40,8,FALSE
59,4,9,0,3,0,4,1,0,0,40,39,FALSE
20,4,9,4,8,3,4,1,0,0,50,39,FALSE
34,4,10,2,7,4,4,1,0,0,45,39,TRUE
62,0,9,2,0,5,4,0,5178,0,40,34,TRUE
51,4,9,2,3,4,4,1,0,0,20,39,FALSE
34,4,10,2,6,4,4,1,0,0,40,39,TRUE
47,4,13,5,10,1,4,0,0,0,50,39,FALSE
21,0,10,4,0,3,4,1,0,0,20,39,FALSE
30,6,11,0,3,0,4,1,0,0,49,39,FALSE
38,4,9,5,12,0,4,1,0,0,60,39,FALSE
45,4,13,2,10,5,1,0,5178,0,40,30,TRUE
23,4,10,4,4,0,4,0,0,0,35,39,FALSE
34,4,10,2,3,4,4,1,0,0,48,39,TRUE
22,4,8,4,6,0,4,1,0,0,40,39,FALSE
31,4,9,4,3,2,4,1,0,0,40,39,FALSE
50,4,9,2,3,4,4,1,0,0,40,39,FALSE
19,4,2,4,6,2,4,1,0,0,52,26,FALSE
28,4,13,2,12,5,2,0,15024,0,45,39,TRUE
23,4,9,4,1,0,4,0,0,0,50,39,FALSE
35,4,9,2,6,4,4,1,0,0,40,39,FALSE
28,4,9,2,7,4,2,1,0,0,40,39,FALSE
27,4,10,4,1,3,4,1,0,0,30,39,FALSE
46,5,13,2,12,4,4,1,0,0,55,39,FALSE
27,4,9,0,6,0,4,1,0,0,40,39,FALSE
25,4,6,2,8,5,4,0,0,0,40,39,FALSE
34,5,10,2,3,4,4,1,0,0,70,39,FALSE
33,4,9,4,7,1,4,1,0,0,40,39,FALSE
36,4,10,4,3,0,4,0,0,0,40,39,FALSE
30,4,4,2,3,4,4,1,0,0,48,39,FALSE
23,4,10,2,12,5,4,0,0,0,47,39,FALSE
36,4,3,3,3,2,4,1,0,0,32,26,FALSE
29,4,13,4,10,0,4,0,0,0,45,39,FALSE
50,6,10,2,5,4,4,1,7688,0,40,39,TRUE
19,4,8,4,6,0,4,1,0,0,40,39,FALSE
20,0,10,4,0,3,4,0,0,0,40,39,FALSE
52,1,9,2,7,4,4,1,0,0,40,39,TRUE
20,4,9,2,3,4,4,1,0,0,40,39,FALSE
22,4,11,4,1,0,4,0,0,0,40,39,FALSE
34,4,10,2,12,4,4,1,0,0,55,39,TRUE
60,4,10,2,3,4,4,1,0,0,40,39,FALSE
19,4,7,4,8,0,2,1,0,0,40,39,FALSE
59,6,9,2,5,4,4,1,0,0,20,39,FALSE
36,4,9,4,14,2,4,1,0,0,50,39,FALSE
25,4,9,4,3,3,4,1,0,0,40,5,FALSE
49,4,4,0,3,0,4,1,0,0,70,39,FALSE
25,6,9,4,8,1,4,0,0,0,30,39,FALSE
50,4,7,0,8,1,4,0,0,0,40,39,FALSE
44,4,12,0,10,0,4,0,0,0,43,39,FALSE
28,0,9,5,0,1,4,0,0,0,40,39,FALSE
33,4,10,2,12,4,4,1,0,0,20,39,FALSE
40,5,13,5,3,3,4,1,0,0,50,39,FALSE
56,4,10,2,4,4,4,1,0,0,45,39,FALSE
56,6,10,2,4,4,4,1,0,0,50,39,TRUE
23,4,13,4,10,3,4,1,0,0,42,39,FALSE
38,0,9,0,0,1,2,0,0,0,40,39,FALSE
21,4,10,4,10,3,4,0,0,0,10,39,FALSE
67,4,4,2,3,4,4,1,0,0,24,39,FALSE
54,7,11,2,11,4,4,1,0,0,40,39,FALSE
50,2,9,4,8,0,2,0,0,0,40,39,FALSE
59,4,4,2,7,4,4,1,0,0,40,39,FALSE
51,4,7,6,6,1,2,0,0,0,40,39,FALSE
30,4,9,5,4,1,4,0,0,0,29,39,FALSE
42,4,9,2,3,4,4,1,0,0,40,39,TRUE
64,0,9,6,0,0,4,0,0,0,20,39,FALSE
61,0,13,4,0,0,4,0,0,0,45,39,FALSE
26,4,13,4,12,0,4,1,0,0,40,39,FALSE
47,4,11,2,1,4,4,1,4064,0,40,39,FALSE
78,6,10,2,3,4,4,1,0,0,3,39,TRUE
24,6,9,0,3,0,4,1,0,0,50,39,FALSE
27,4,7,5,5,2,4,1,0,0,40,33,FALSE
51,4,14,2,4,4,4,1,0,0,50,39,TRUE
46,4,9,2,7,4,4,1,0,0,40,39,TRUE
55,6,9,2,5,4,4,1,0,0,60,39,FALSE
20,4,10,4,8,3,4,1,0,0,40,39,FALSE
30,4,9,2,4,4,4,1,0,0,50,39,FALSE
36,0,10,4,0,0,4,1,0,0,30,39,FALSE
19,4,9,4,8,3,4,0,0,0,20,39,FALSE
30,4,13,2,10,4,4,1,0,0,40,39,TRUE
31,6,12,2,3,0,4,1,0,0,50,39,TRUE
26,4,9,2,7,4,4,1,0,0,96,39,FALSE
59,0,12,2,0,4,4,1,0,0,35,39,TRUE
53,4,9,2,14,4,4,1,0,0,60,39,TRUE
24,2,10,4,1,0,4,0,0,0,40,39,FALSE
24,4,10,5,10,3,4,1,0,0,54,39,FALSE
36,4,9,0,4,1,4,0,0,0,50,39,FALSE
39,4,14,2,4,4,4,1,0,0,50,39,TRUE
53,4,9,0,7,1,2,1,0,0,32,39,FALSE
75,5,9,6,12,2,1,1,0,0,35,39,TRUE
36,4,9,2,4,4,4,1,0,0,50,39,TRUE
46,5,10,2,12,4,4,1,0,0,40,39,FALSE
56,5,9,2,12,4,4,1,0,1902,40,39,TRUE
29,4,9,2,6,4,2,1,0,0,40,39,FALSE
60,4,5,2,7,4,4,1,0,0,49,39,FALSE
58,4,9,6,12,0,4,1,0,0,38,39,FALSE
67,6,9,2,5,4,4,1,0,0,55,39,FALSE
35,4,10,2,10,4,4,1,7688,0,38,39,TRUE
39,6,10,2,5,4,4,1,0,0,80,39,FALSE
37,4,10,2,14,4,4,1,0,0,50,39,FALSE
54,0,10,2,0,4,4,1,0,0,50,39,FALSE
63,6,15,2,10,4,4,1,0,0,30,39,FALSE
47,4,7,0,8,0,4,0,0,0,38,39,FALSE
23,4,13,4,1,3,4,0,0,0,40,39,FALSE
55,4,9,5,7,0,4,1,4865,0,45,39,FALSE
49,4,7,2,12,5,4,0,0,0,40,39,FALSE
39,4,11,2,7,4,4,1,5178,0,40,39,TRUE
23,4,9,4,7,3,4,1,0,0,40,39,FALSE
19,4,10,4,8,3,4,0,0,0,12,39,FALSE
44,4,14,2,4,4,4,1,0,0,40,39,TRUE
25,4,11,4,8,1,0,0,0,0,40,39,FALSE
35,4,11,0,10,3,2,1,0,0,40,39,FALSE
23,2,9,0,1,3,4,0,0,0,40,5,FALSE
48,4,11,2,3,4,4,1,0,0,40,39,FALSE
48,4,10,0,6,3,4,1,2176,0,40,39,FALSE
44,4,9,0,1,1,2,0,0,0,40,39,FALSE
55,6,13,2,4,5,4,0,0,0,25,39,FALSE
33,6,9,2,3,4,4,1,0,0,50,39,FALSE
18,4,8,4,6,3,4,1,0,0,20,39,FALSE
24,4,13,4,1,3,4,1,2202,0,30,39,FALSE
32,2,12,2,11,4,4,1,0,0,56,9,TRUE
24,7,13,4,10,0,4,0,0,0,20,39,FALSE
44,5,13,2,4,4,4,1,99999,0,70,39,TRUE
27,4,13,2,1,4,4,1,0,0,45,39,FALSE
39,4,12,2,13,4,4,1,0,0,40,10,TRUE
26,2,6,2,8,4,4,1,0,0,40,39,FALSE
34,4,14,2,4,4,4,1,0,0,40,39,TRUE
38,4,14,2,10,4,4,1,99999,0,65,39,TRUE
41,7,14,2,10,4,4,1,0,0,75,39,TRUE
73,0,13,2,0,4,1,1,0,0,5,40,FALSE
32,5,9,2,12,4,4,1,0,0,50,39,FALSE
56,2,14,2,4,4,2,1,0,0,40,39,TRUE
59,4,13,2,4,4,4,1,0,1977,50,39,TRUE
44,4,10,2,12,4,4,1,0,0,60,39,TRUE
35,4,13,4,12,3,1,1,0,1590,40,35,FALSE
52,4,9,2,7,4,3,1,3781,0,40,4,FALSE
30,4,10,4,10,3,4,1,3325,0,50,39,FALSE
23,4,13,2,12,4,4,1,0,0,40,39,FALSE
43,4,9,4,1,1,4,0,8614,0,43,39,TRUE
61,4,9,2,4,4,4,1,0,0,50,39,FALSE
38,4,9,4,1,1,4,0,0,0,35,39,FALSE
68,4,6,2,12,4,4,1,0,0,16,39,FALSE
41,4,14,4,4,0,4,1,27828,0,50,39,TRUE
42,6,10,4,10,0,4,1,0,0,40,39,FALSE
48,0,5,5,0,0,0,0,0,0,20,39,FALSE
19,4,9,0,8,0,4,0,0,0,40,39,FALSE
31,4,7,3,6,0,1,1,0,0,40,19,FALSE
40,5,12,2,3,4,4,1,0,2377,50,39,FALSE
32,4,13,4,13,0,1,0,0,0,40,30,FALSE
51,5,9,0,4,0,4,1,14084,0,40,39,TRUE
44,2,13,2,10,4,4,1,0,0,40,39,TRUE
23,4,13,4,12,3,4,0,0,0,30,9,FALSE
30,0,7,2,0,4,4,1,0,0,35,39,FALSE
44,4,13,4,10,0,4,0,0,0,45,39,FALSE
24,4,9,2,5,4,4,1,0,0,60,39,FALSE
34,4,9,2,12,4,4,1,0,0,60,39,FALSE
17,4,7,4,6,3,4,1,0,0,12,0,FALSE
61,4,14,2,10,4,1,1,0,0,45,19,TRUE
30,2,13,4,4,3,4,1,0,0,40,39,FALSE
45,4,13,4,3,0,4,1,0,0,40,39,FALSE
22,4,11,4,1,3,4,0,0,0,40,39,FALSE
49,4,10,2,8,4,4,1,0,0,40,39,FALSE
39,4,12,6,1,1,4,0,0,0,45,39,FALSE
39,0,9,2,0,4,2,1,0,0,40,39,FALSE
34,4,10,4,1,2,4,0,0,0,40,39,FALSE
52,2,10,2,4,4,4,1,0,0,40,39,TRUE
24,4,11,4,1,0,4,0,0,0,40,39,FALSE
38,4,13,2,10,4,4,1,0,0,45,39,TRUE
19,4,7,4,7,3,4,1,0,0,40,39,FALSE
24,4,9,4,8,0,4,0,0,0,30,39,FALSE
25,4,12,4,8,3,4,1,0,0,43,39,FALSE
71,4,4,6,14,0,4,1,0,0,10,39,FALSE
27,4,9,2,10,5,2,0,0,0,40,39,FALSE
28,4,11,4,13,0,2,0,0,0,40,39,FALSE
54,4,11,2,11,4,2,1,15024,0,38,23,TRUE
18,4,7,4,12,3,2,0,0,0,10,39,FALSE
49,4,9,2,8,4,2,1,0,0,40,39,FALSE
36,4,9,3,8,1,4,0,0,0,25,39,FALSE
57,4,9,6,14,1,4,1,0,0,50,39,FALSE
56,1,14,2,4,4,4,1,0,0,40,32,TRUE
17,4,6,4,8,3,4,1,0,0,20,39,FALSE
30,4,9,2,4,4,4,1,0,0,50,39,FALSE
41,4,6,4,12,3,4,0,0,0,40,39,FALSE
26,4,9,4,6,3,4,1,0,0,40,39,FALSE
61,4,6,2,3,4,4,1,0,0,48,39,FALSE
50,0,10,0,0,1,4,1,0,0,40,39,FALSE
24,4,9,4,7,0,4,1,0,0,45,39,FALSE
44,4,7,4,8,0,4,0,0,0,40,39,FALSE
38,7,14,4,10,2,4,0,0,0,40,39,FALSE
61,0,4,6,0,0,2,0,0,0,40,39,FALSE
25,4,13,4,12,3,4,1,0,0,50,39,FALSE
34,4,9,2,12,4,4,1,0,0,70,39,FALSE
38,4,10,4,14,0,4,1,0,0,40,39,FALSE
42,4,9,2,3,4,4,1,0,0,55,39,FALSE
17,0,6,4,0,3,2,1,0,0,20,39,FALSE
48,4,4,2,7,4,4,1,0,0,40,39,FALSE
38,4,14,2,10,4,4,1,0,0,40,39,TRUE
52,4,9,2,3,4,4,1,0,0,50,39,TRUE
55,7,11,6,10,1,4,0,6849,0,40,39,FALSE
41,6,9,0,5,2,4,1,0,0,20,39,FALSE
45,4,3,4,7,3,4,0,0,0,35,39,FALSE
49,4,4,4,7,0,1,1,0,0,45,25,FALSE
19,4,10,4,8,0,4,1,0,0,20,39,FALSE
39,4,13,2,1,4,4,1,0,0,45,39,FALSE
43,4,10,4,8,0,4,1,2174,0,45,39,FALSE
42,4,10,2,4,4,4,1,0,0,65,39,FALSE
17,4,7,4,6,3,4,1,0,0,12,39,FALSE
30,4,12,4,10,0,2,0,0,0,25,39,FALSE
61,2,14,0,10,0,4,0,0,0,70,39,FALSE
48,4,14,2,4,4,4,1,15024,0,40,39,TRUE
60,0,9,2,0,4,4,1,0,0,40,39,FALSE
57,4,9,2,14,4,4,1,0,0,40,39,TRUE
27,4,3,2,6,4,4,1,0,0,45,26,FALSE
24,4,9,2,12,4,4,1,0,0,48,39,FALSE
41,4,8,0,14,0,4,1,0,0,84,39,TRUE
42,4,9,6,14,1,4,1,0,0,40,39,FALSE
34,4,13,4,10,3,4,0,0,0,15,39,FALSE
22,0,5,4,0,1,2,0,0,0,36,39,FALSE
47,4,9,0,4,1,4,0,0,0,43,39,FALSE
50,4,9,4,1,0,4,1,0,1980,40,39,FALSE
30,4,9,4,3,0,4,1,0,0,40,39,FALSE
38,4,13,2,3,4,4,1,0,0,45,39,FALSE
31,4,9,2,10,4,4,1,0,0,55,39,TRUE
44,4,10,2,1,5,4,0,0,0,45,39,TRUE
34,4,10,2,3,4,4,1,0,1651,38,39,FALSE
52,4,9,0,7,0,2,1,14344,0,40,39,TRUE
34,4,9,2,3,4,4,1,0,0,50,39,FALSE
31,4,10,2,4,4,4,1,0,0,40,39,FALSE
68,4,10,0,12,0,4,0,0,0,20,39,FALSE
22,4,9,4,1,3,4,0,0,0,40,26,FALSE
42,4,13,4,4,0,4,0,0,0,35,39,FALSE
37,4,9,2,3,4,4,1,0,0,35,39,FALSE
36,6,9,2,5,4,4,1,0,0,35,39,FALSE
38,4,10,0,1,1,4,0,0,0,30,39,FALSE
72,8,9,2,8,4,4,1,0,0,55,39,FALSE
40,4,3,2,8,4,4,1,0,0,40,26,FALSE
19,4,10,4,12,3,4,1,0,0,30,39,FALSE
55,4,11,2,3,4,4,1,0,0,50,18,TRUE
30,4,12,2,3,4,4,1,0,0,40,39,FALSE
52,4,13,5,1,1,4,0,0,1092,40,39,FALSE
29,4,13,2,12,4,4,1,3103,0,45,39,TRUE
41,4,10,2,10,4,2,1,0,0,4,39,FALSE
29,4,13,4,1,0,4,0,0,0,45,39,FALSE
24,4,13,4,12,0,4,0,0,0,20,39,FALSE
46,6,15,2,10,4,4,1,0,0,45,39,TRUE
44,4,9,2,4,4,4,1,0,0,60,39,TRUE
17,4,6,4,12,3,2,0,0,0,15,39,FALSE
35,4,11,0,8,1,4,0,0,0,35,39,FALSE
38,4,9,0,3,1,4,1,0,0,40,39,FALSE
36,4,5,4,6,3,4,1,0,0,40,39,FALSE
24,4,7,2,7,4,4,1,0,0,60,39,FALSE
38,6,13,2,5,4,4,1,0,0,99,39,FALSE
19,4,7,4,12,0,4,0,0,0,40,16,FALSE
30,4,9,2,14,4,4,1,0,0,45,39,FALSE
